index	promptID	pairID	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	label2	label3	label4	label5	gold_label
340	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black horn as she wades through shallow water under a bridge.	a	b	c	d	e	neutral
341	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black horn as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	a	b	c	d	e	entailment
342	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black mandolin as she wades through shallow water under a bridge.	a	b	c	d	e	neutral
343	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black mandolin as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	a	b	c	d	e	entailment
344	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black spear as she wades through shallow water under a bridge.	a	b	c	d	e	neutral
345	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black spear as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	a	b	c	d	e	entailment
346	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black shotgun as she wades through shallow water under a bridge.	a	b	c	d	e	neutral
347	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black shotgun as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	a	b	c	d	e	entailment
348	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black book as she wades through shallow water under a bridge.	a	b	c	d	e	neutral
349	a	b	d	e	f	g	h	A woman wearing a maroon hoodie is holding a black book as she wades through shallow water under a bridge.	A woman wearing a maroon hoodie is holding a black object as she wades through shallow water under a bridge.	a	b	c	d	e	entailment
350	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green lifeboat are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
351	a	b	d	e	f	g	h	Two figures in a red and green lifeboat are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
352	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green gondola are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
353	a	b	d	e	f	g	h	Two figures in a red and green gondola are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
354	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green speedboat are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
355	a	b	d	e	f	g	h	Two figures in a red and green speedboat are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
356	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green houseboat are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
357	a	b	d	e	f	g	h	Two figures in a red and green houseboat are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
358	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green motorboat are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
359	a	b	d	e	f	g	h	Two figures in a red and green motorboat are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
360	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green rowboat are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
361	a	b	d	e	f	g	h	Two figures in a red and green rowboat are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
362	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green tugboat are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
363	a	b	d	e	f	g	h	Two figures in a red and green tugboat are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
364	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green canoe are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
365	a	b	d	e	f	g	h	Two figures in a red and green canoe are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
366	a	b	d	e	f	g	h	Two figures in a red and green boat are gazing toward some large rocks on the shore.	Two figures in a red and green kayak are gazing toward some large rocks on the shore.	a	b	c	d	e	neutral
367	a	b	d	e	f	g	h	Two figures in a red and green kayak are gazing toward some large rocks on the shore.	Two figures in a red and green boat are gazing toward some large rocks on the shore.	a	b	c	d	e	entailment
368	a	b	d	e	f	g	h	A group of people eat a meal at a restaurant.	A group of people eat a meal at a steakhouse.	a	b	c	d	e	neutral
369	a	b	d	e	f	g	h	A group of people eat a meal at a steakhouse.	A group of people eat a meal at a restaurant.	a	b	c	d	e	entailment
370	a	b	d	e	f	g	h	A group of people eat a meal at a restaurant.	A group of people eat a meal at a cafe.	a	b	c	d	e	neutral
371	a	b	d	e	f	g	h	A group of people eat a meal at a cafe.	A group of people eat a meal at a restaurant.	a	b	c	d	e	entailment
372	a	b	d	e	f	g	h	A group of people eat a meal at a restaurant.	A group of people eat a meal at a diner.	a	b	c	d	e	neutral
373	a	b	d	e	f	g	h	A group of people eat a meal at a diner.	A group of people eat a meal at a restaurant.	a	b	c	d	e	entailment
374	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian executive with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
375	a	b	d	e	f	g	h	An Asian executive with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
376	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian gravedigger with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
377	a	b	d	e	f	g	h	An Asian gravedigger with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
378	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian skateboarder with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
379	a	b	d	e	f	g	h	An Asian skateboarder with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
380	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian fireman with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
381	a	b	d	e	f	g	h	An Asian fireman with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
382	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian supermodel with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
383	a	b	d	e	f	g	h	An Asian supermodel with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
384	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian bowler with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
385	a	b	d	e	f	g	h	An Asian bowler with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
386	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian farmer with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
387	a	b	d	e	f	g	h	An Asian farmer with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
388	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian wife with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
389	a	b	d	e	f	g	h	An Asian wife with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
390	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian bartender with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
391	a	b	d	e	f	g	h	An Asian bartender with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
392	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian professor with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
393	a	b	d	e	f	g	h	An Asian professor with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
394	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian republican with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
395	a	b	d	e	f	g	h	An Asian republican with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
396	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian cowboy with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
397	a	b	d	e	f	g	h	An Asian cowboy with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
398	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian pilot with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
399	a	b	d	e	f	g	h	An Asian pilot with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
400	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian taxidermist with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
401	a	b	d	e	f	g	h	An Asian taxidermist with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
402	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian prince with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
403	a	b	d	e	f	g	h	An Asian prince with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
404	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian businessperson with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
405	a	b	d	e	f	g	h	An Asian businessperson with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
406	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian repairman with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
407	a	b	d	e	f	g	h	An Asian repairman with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
408	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian pimp with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
409	a	b	d	e	f	g	h	An Asian pimp with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
410	a	b	d	e	f	g	h	An Asian person with yellow sandals sitting with a basket to their right.	An Asian billionaire with yellow sandals sitting with a basket to their right.	a	b	c	d	e	neutral
411	a	b	d	e	f	g	h	An Asian billionaire with yellow sandals sitting with a basket to their right.	An Asian person with yellow sandals sitting with a basket to their right.	a	b	c	d	e	entailment
412	a	b	d	e	f	g	h	Several people in line for checkout at a large store.	Several people in line for checkout at a large drugstore.	a	b	c	d	e	neutral
413	a	b	d	e	f	g	h	Several people in line for checkout at a large drugstore.	Several people in line for checkout at a large store.	a	b	c	d	e	entailment
414	a	b	d	e	f	g	h	Several people in line for checkout at a large store.	Several people in line for checkout at a large boutique.	a	b	c	d	e	neutral
415	a	b	d	e	f	g	h	Several people in line for checkout at a large boutique.	Several people in line for checkout at a large store.	a	b	c	d	e	entailment
416	a	b	d	e	f	g	h	Several people in line for checkout at a large store.	Several people in line for checkout at a large florist.	a	b	c	d	e	neutral
417	a	b	d	e	f	g	h	Several people in line for checkout at a large florist.	Several people in line for checkout at a large store.	a	b	c	d	e	entailment
418	a	b	d	e	f	g	h	Several people in line for checkout at a large store.	Several people in line for checkout at a large bookstore.	a	b	c	d	e	neutral
419	a	b	d	e	f	g	h	Several people in line for checkout at a large bookstore.	Several people in line for checkout at a large store.	a	b	c	d	e	entailment
420	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed bluebird attached to a string.	a	b	c	d	e	neutral
421	a	b	d	e	f	g	h	A dog chases a stuffed bluebird attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
422	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed baboon attached to a string.	a	b	c	d	e	neutral
423	a	b	d	e	f	g	h	A dog chases a stuffed baboon attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
424	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed weasel attached to a string.	a	b	c	d	e	neutral
425	a	b	d	e	f	g	h	A dog chases a stuffed weasel attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
426	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed parrot attached to a string.	a	b	c	d	e	neutral
427	a	b	d	e	f	g	h	A dog chases a stuffed parrot attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
428	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed gopher attached to a string.	a	b	c	d	e	neutral
429	a	b	d	e	f	g	h	A dog chases a stuffed gopher attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
430	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed quail attached to a string.	a	b	c	d	e	neutral
431	a	b	d	e	f	g	h	A dog chases a stuffed quail attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
432	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed snake attached to a string.	a	b	c	d	e	neutral
433	a	b	d	e	f	g	h	A dog chases a stuffed snake attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
434	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed sheep attached to a string.	a	b	c	d	e	neutral
435	a	b	d	e	f	g	h	A dog chases a stuffed sheep attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
436	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed ostrich attached to a string.	a	b	c	d	e	neutral
437	a	b	d	e	f	g	h	A dog chases a stuffed ostrich attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
438	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed caterpillar attached to a string.	a	b	c	d	e	neutral
439	a	b	d	e	f	g	h	A dog chases a stuffed caterpillar attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
440	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed porcupine attached to a string.	a	b	c	d	e	neutral
441	a	b	d	e	f	g	h	A dog chases a stuffed porcupine attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
442	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed leopard attached to a string.	a	b	c	d	e	neutral
443	a	b	d	e	f	g	h	A dog chases a stuffed leopard attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
444	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed python attached to a string.	a	b	c	d	e	neutral
445	a	b	d	e	f	g	h	A dog chases a stuffed python attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
446	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed camel attached to a string.	a	b	c	d	e	neutral
447	a	b	d	e	f	g	h	A dog chases a stuffed camel attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
448	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed mouse attached to a string.	a	b	c	d	e	neutral
449	a	b	d	e	f	g	h	A dog chases a stuffed mouse attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
450	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed bull attached to a string.	a	b	c	d	e	neutral
451	a	b	d	e	f	g	h	A dog chases a stuffed bull attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
452	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed eagle attached to a string.	a	b	c	d	e	neutral
453	a	b	d	e	f	g	h	A dog chases a stuffed eagle attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
454	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed panda attached to a string.	a	b	c	d	e	neutral
455	a	b	d	e	f	g	h	A dog chases a stuffed panda attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
456	a	b	d	e	f	g	h	A dog chases a stuffed animal attached to a string.	A dog chases a stuffed llama attached to a string.	a	b	c	d	e	neutral
457	a	b	d	e	f	g	h	A dog chases a stuffed llama attached to a string.	A dog chases a stuffed animal attached to a string.	a	b	c	d	e	entailment
458	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a dandelion in his hand.	a	b	c	d	e	neutral
459	a	b	d	e	f	g	h	A man is standing in a field looking at a dandelion in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
460	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a milkweed in his hand.	a	b	c	d	e	neutral
461	a	b	d	e	f	g	h	A man is standing in a field looking at a milkweed in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
462	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a tumbleweed in his hand.	a	b	c	d	e	neutral
463	a	b	d	e	f	g	h	A man is standing in a field looking at a tumbleweed in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
464	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a fern in his hand.	a	b	c	d	e	neutral
465	a	b	d	e	f	g	h	A man is standing in a field looking at a fern in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
466	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a lotus in his hand.	a	b	c	d	e	neutral
467	a	b	d	e	f	g	h	A man is standing in a field looking at a lotus in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
468	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a shrub in his hand.	a	b	c	d	e	neutral
469	a	b	d	e	f	g	h	A man is standing in a field looking at a shrub in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
470	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a reed in his hand.	a	b	c	d	e	neutral
471	a	b	d	e	f	g	h	A man is standing in a field looking at a reed in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
472	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a cactus in his hand.	a	b	c	d	e	neutral
473	a	b	d	e	f	g	h	A man is standing in a field looking at a cactus in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
474	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a poppy in his hand.	a	b	c	d	e	neutral
475	a	b	d	e	f	g	h	A man is standing in a field looking at a poppy in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
476	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a sapling in his hand.	a	b	c	d	e	neutral
477	a	b	d	e	f	g	h	A man is standing in a field looking at a sapling in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
478	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a lilac in his hand.	a	b	c	d	e	neutral
479	a	b	d	e	f	g	h	A man is standing in a field looking at a lilac in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
480	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a flower in his hand.	a	b	c	d	e	neutral
481	a	b	d	e	f	g	h	A man is standing in a field looking at a flower in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
482	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a sunflower in his hand.	a	b	c	d	e	neutral
483	a	b	d	e	f	g	h	A man is standing in a field looking at a sunflower in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
484	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a vine in his hand.	a	b	c	d	e	neutral
485	a	b	d	e	f	g	h	A man is standing in a field looking at a vine in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
486	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a rose in his hand.	a	b	c	d	e	neutral
487	a	b	d	e	f	g	h	A man is standing in a field looking at a rose in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
488	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a lily in his hand.	a	b	c	d	e	neutral
489	a	b	d	e	f	g	h	A man is standing in a field looking at a lily in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
490	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a herb in his hand.	a	b	c	d	e	neutral
491	a	b	d	e	f	g	h	A man is standing in a field looking at a herb in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
492	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a daisy in his hand.	a	b	c	d	e	neutral
493	a	b	d	e	f	g	h	A man is standing in a field looking at a daisy in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
494	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a weed in his hand.	a	b	c	d	e	neutral
495	a	b	d	e	f	g	h	A man is standing in a field looking at a weed in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
496	a	b	d	e	f	g	h	A man is standing in a field looking at a plant in his hand.	A man is standing in a field looking at a clover in his hand.	a	b	c	d	e	neutral
497	a	b	d	e	f	g	h	A man is standing in a field looking at a clover in his hand.	A man is standing in a field looking at a plant in his hand.	a	b	c	d	e	entailment
498	a	b	d	e	f	g	h	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a carnation stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	neutral
499	a	b	d	e	f	g	h	A woman holding a carnation stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	entailment
500	a	b	d	e	f	g	h	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a poppy stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	neutral
501	a	b	d	e	f	g	h	A woman holding a poppy stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	entailment
502	a	b	d	e	f	g	h	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a daisy stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	neutral
503	a	b	d	e	f	g	h	A woman holding a daisy stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	entailment
504	a	b	d	e	f	g	h	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a sunflower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	neutral
505	a	b	d	e	f	g	h	A woman holding a sunflower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	A woman holding a flower stands in front of a marketplace tableau of vibrant green produce, including, lettuce of various types, cactus, radishes, and various herbs.	a	b	c	d	e	entailment
506	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a snake nearby.	two young girls wearing bonnets standing by a tree watching a reptile nearby.	a	b	c	d	e	entailment
507	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a reptile nearby.	two young girls wearing bonnets standing by a tree watching a snake nearby.	a	b	c	d	e	neutral
508	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a snake nearby.	two young girls wearing bonnets standing by a tree watching a creature nearby.	a	b	c	d	e	entailment
509	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a creature nearby.	two young girls wearing bonnets standing by a tree watching a snake nearby.	a	b	c	d	e	neutral
510	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a snake nearby.	two young girls wearing bonnets standing by a tree watching a python nearby.	a	b	c	d	e	neutral
511	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a python nearby.	two young girls wearing bonnets standing by a tree watching a snake nearby.	a	b	c	d	e	entailment
512	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a snake nearby.	two young girls wearing bonnets standing by a tree watching a cobra nearby.	a	b	c	d	e	neutral
513	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a cobra nearby.	two young girls wearing bonnets standing by a tree watching a snake nearby.	a	b	c	d	e	entailment
514	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a snake nearby.	two young girls wearing bonnets standing by a tree watching a boa nearby.	a	b	c	d	e	neutral
