index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	label2	label3	label4	label5	gold_label 
5142	a	b	c	d	e	f	g	h	An Asian couple walk around Japan.	An Asian couple walk around North Korea.	a	b	c	d	e	contradiction
5143	a	b	c	d	e	f	g	h	An Asian couple walk around Japan.	An Asian couple walk around Malaysia.	a	b	c	d	e	contradiction
5144	a	b	c	d	e	f	g	h	An Asian couple walk around Japan.	An Asian couple walk around Vietnam.	a	b	c	d	e	contradiction
5145	a	b	c	d	e	f	g	h	An Asian couple walk around Japan.	An Asian couple walk around Thailand.	a	b	c	d	e	contradiction
5146	a	b	c	d	e	f	g	h	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the moon shines upon him from his right.	a	b	c	d	e	contradiction
5147	a	b	c	d	e	f	g	h	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	This is a closeup of a young, guilty-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	a	b	c	d	e	contradiction
5148	a	b	c	d	e	f	g	h	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a cement, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	a	b	c	d	e	contradiction
5149	a	b	c	d	e	f	g	h	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	This is a closeup of an old, innocent-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	a	b	c	d	e	contradiction
5150	a	b	c	d	e	f	g	h	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a plastic, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	This is a closeup of a young, innocent-looking boy with tousled hair who is holding with both hands what seems to be a copper, green and orange beach ball with a butterfly design as the sun shines upon him from his right.	a	b	c	d	e	contradiction
5151	a	b	c	d	e	f	g	h	A boy is high in the air near the red rock cliffs.	A boy is high in the air far away from the red rock cliffs.	a	b	c	d	e	contradiction
5152	a	b	c	d	e	f	g	h	A boy is high in the air near the red rock cliffs.	A boy is high in the air near the silver rock cliffs.	a	b	c	d	e	contradiction
5153	a	b	c	d	e	f	g	h	A boy is high in the air near the red rock cliffs.	A boy is high in the air far from the red rock cliffs.	a	b	c	d	e	contradiction
5154	a	b	c	d	e	f	g	h	A boy is high in the air near the red rock cliffs.	A boy is high in the air near the green rock cliffs.	a	b	c	d	e	contradiction
5155	a	b	c	d	e	f	g	h	A boy is high in the air near the red rock cliffs.	A boy is high in the air near the grey rock cliffs.	a	b	c	d	e	contradiction
5156	a	b	c	d	e	f	g	h	A sad man helps the bride standing near the car.	A happy man helps the bride standing near the car.	a	b	c	d	e	contradiction
5157	a	b	c	d	e	f	g	h	A sad man helps the bride standing near the car.	A good man helps the bride standing near the car.	a	b	c	d	e	contradiction
5158	a	b	c	d	e	f	g	h	A sad man helps the bride standing near the car.	A sad man helps the bride standing far away from the car.	a	b	c	d	e	contradiction
5159	a	b	c	d	e	f	g	h	A sad man helps the bride standing near the car.	A sad man helps the bride standing far from the car.	a	b	c	d	e	contradiction
5160	a	b	c	d	e	f	g	h	A sad man helps the bride standing near the car.	A cheerful man helps the bride standing near the car.	a	b	c	d	e	contradiction
5161	a	b	c	d	e	f	g	h	A little girl in a yellow dress and pink boots running down the street	A tiny girl in a yellow dress and pink boots running down the street	a	b	c	d	e	entailment
5162	a	b	c	d	e	f	g	h	A little girl in a yellow dress and pink boots running down the street	A small girl in a yellow dress and pink boots running down the street	a	b	c	d	e	entailment
5163	a	b	c	d	e	f	g	h	A little girl in a yellow dress and pink boots running down the street	A little girl in a yellow dress and pink boots running down the road	a	b	c	d	e	entailment
5164	a	b	c	d	e	f	g	h	A little girl in a yellow dress and pink boots running down the street	A great girl in a yellow dress and pink boots running down the street	a	b	c	d	e	contradiction
5165	a	b	c	d	e	f	g	h	A little girl in a yellow dress and pink boots running down the street	A little girl in a silver dress and pink boots running down the street	a	b	c	d	e	contradiction
5166	a	b	c	d	e	f	g	h	The little girl is riding on a paved road.	The little girl is riding on a paved street.	a	b	c	d	e	entailment
5167	a	b	c	d	e	f	g	h	The little girl is riding on a paved road.	The giant girl is riding on a paved road.	a	b	c	d	e	contradiction
5168	a	b	c	d	e	f	g	h	The little girl is riding on a paved road.	The small girl is riding on a paved road.	a	b	c	d	e	entailment
5169	a	b	c	d	e	f	g	h	The little girl is riding on a paved road.	The big girl is riding on a paved road.	a	b	c	d	e	contradiction
5170	a	b	c	d	e	f	g	h	The little girl is riding on a paved road.	The tiny girl is riding on a paved road.	a	b	c	d	e	entailment
5171	a	b	c	d	e	f	g	h	Two men sit around a campfire, drinking beer.	Two men sit around a campfire, drinking tequila.	a	b	c	d	e	contradiction
5172	a	b	c	d	e	f	g	h	Two men sit around a campfire, drinking beer.	Two men sit around a campfire, drinking whisky.	a	b	c	d	e	contradiction
5173	a	b	c	d	e	f	g	h	Two men sit around a campfire, drinking beer.	Two men sit around a campfire, drinking cider.	a	b	c	d	e	contradiction
5174	a	b	c	d	e	f	g	h	Two men sit around a campfire, drinking beer.	Two men sit around a campfire, drinking vodka.	a	b	c	d	e	contradiction
5175	a	b	c	d	e	f	g	h	Two men sit around a campfire, drinking beer.	Two men sit around a campfire, drinking gin.	a	b	c	d	e	contradiction
5176	a	b	c	d	e	f	g	h	The little girl with blond hair plays with a tiny umbrella.	The tiny girl with blond hair plays with a tiny umbrella.	a	b	c	d	e	entailment
5177	a	b	c	d	e	f	g	h	The little girl with blond hair plays with a tiny umbrella.	The little girl with blond hair plays with a small umbrella.	a	b	c	d	e	entailment
5178	a	b	c	d	e	f	g	h	The little girl with blond hair plays with a tiny umbrella.	The little girl with blond hair plays with a little umbrella.	a	b	c	d	e	entailment
5179	a	b	c	d	e	f	g	h	The little girl with blond hair plays with a tiny umbrella.	The small girl with blond hair plays with a tiny umbrella.	a	b	c	d	e	entailment
5180	a	b	c	d	e	f	g	h	The little girl with blond hair plays with a tiny umbrella.	The big girl with blond hair plays with a tiny umbrella.	a	b	c	d	e	contradiction
5181	a	b	c	d	e	f	g	h	A man is doing a trick on his horse in order to win first prize at the rodeo.	A man is doing a trick on his horse in order to win 1st prize at the rodeo.	a	b	c	d	e	entailment
5182	a	b	c	d	e	f	g	h	Six young men sitting around a round table drinking beer.	Six young men sitting around a round table drinking vodka.	a	b	c	d	e	contradiction
5183	a	b	c	d	e	f	g	h	Six young men sitting around a round table drinking beer.	Six young men sitting around a round table drinking champagne.	a	b	c	d	e	contradiction
5184	a	b	c	d	e	f	g	h	Six young men sitting around a round table drinking beer.	Six young men sitting around a round table drinking cider.	a	b	c	d	e	contradiction
5185	a	b	c	d	e	f	g	h	Six young men sitting around a round table drinking beer.	Six young men sitting around a round table drinking whisky.	a	b	c	d	e	contradiction
5186	a	b	c	d	e	f	g	h	Six young men sitting around a round table drinking beer.	Six young men sitting around a round table drinking tequila.	a	b	c	d	e	contradiction
5187	a	b	c	d	e	f	g	h	A man crosses the street in between a bright orange car and a white taxi cab.	A man crosses the street in between a bright orange car and a yellow taxi cab.	a	b	c	d	e	contradiction
5188	a	b	c	d	e	f	g	h	A man crosses the street in between a bright orange car and a white taxi cab.	A man crosses the street in between a dull orange car and a white taxi cab.	a	b	c	d	e	contradiction
5189	a	b	c	d	e	f	g	h	A man crosses the street in between a bright orange car and a white taxi cab.	A man crosses the road in between a bright orange car and a white taxi cab.	a	b	c	d	e	entailment
5190	a	b	c	d	e	f	g	h	A parade is happening in Spain.	A parade is happening in Portugal.	a	b	c	d	e	contradiction
5191	a	b	c	d	e	f	g	h	A parade is happening in Spain.	A parade is happening in Italy.	a	b	c	d	e	contradiction
5192	a	b	c	d	e	f	g	h	A parade is happening in Spain.	A parade is happening in Greece.	a	b	c	d	e	contradiction
5193	a	b	c	d	e	f	g	h	A parade is happening in Spain.	A parade is happening in France.	a	b	c	d	e	contradiction
5194	a	b	c	d	e	f	g	h	A parade is happening in Spain.	A parade is happening in Venezuela.	a	b	c	d	e	contradiction
5195	a	b	c	d	e	f	g	h	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 15th floor overlook.	a	b	c	d	e	contradiction
5196	a	b	c	d	e	f	g	h	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 14th floor overlook.	a	b	c	d	e	contradiction
5197	a	b	c	d	e	f	g	h	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on an eighth floor overlook.	a	b	c	d	e	contradiction
5198	a	b	c	d	e	f	g	h	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 10th floor overlook.	a	b	c	d	e	contradiction
5199	a	b	c	d	e	f	g	h	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a tenth floor overlook.	a	b	c	d	e	contradiction
5200	a	b	c	d	e	f	g	h	The woman is in China.	The woman is in Singapore.	a	b	c	d	e	contradiction
5201	a	b	c	d	e	f	g	h	The woman is in China.	The woman is in Malaysia.	a	b	c	d	e	contradiction
5202	a	b	c	d	e	f	g	h	The woman is in China.	The woman is in Vietnam.	a	b	c	d	e	contradiction
5203	a	b	c	d	e	f	g	h	The woman is in China.	The woman is in Thailand.	a	b	c	d	e	contradiction
5204	a	b	c	d	e	f	g	h	The woman is in China.	The woman is in North Korea.	a	b	c	d	e	contradiction
5205	a	b	c	d	e	f	g	h	Guy and a girl bury a boy in a sand castle at the beach.	Guy and a girl bury a boy in a glass castle at the beach.	a	b	c	d	e	contradiction
5206	a	b	c	d	e	f	g	h	Little dark-haired girl in polka dot raincoat walks near the daffodils.	Little dark-haired girl in polka dot raincoat walks far from the daffodils.	a	b	c	d	e	contradiction
5207	a	b	c	d	e	f	g	h	Little dark-haired girl in polka dot raincoat walks near the daffodils.	Little dark-hairless girl in polka dot raincoat walks near the daffodils.	a	b	c	d	e	contradiction
5208	a	b	c	d	e	f	g	h	Little dark-haired girl in polka dot raincoat walks near the daffodils.	Little bright-haired girl in polka dot raincoat walks near the daffodils.	a	b	c	d	e	contradiction
5209	a	b	c	d	e	f	g	h	Little dark-haired girl in polka dot raincoat walks near the daffodils.	Little dark-haired girl in polka dot raincoat walks far away from the daffodils.	a	b	c	d	e	contradiction
5210	a	b	c	d	e	f	g	h	Little dark-haired girl in polka dot raincoat walks near the daffodils.	Little white-haired girl in polka dot raincoat walks near the daffodils.	a	b	c	d	e	contradiction
5211	a	b	c	d	e	f	g	h	A man and a woman sitting near small boats.	A man and a woman sitting far from small boats.	a	b	c	d	e	contradiction
5212	a	b	c	d	e	f	g	h	A man and a woman sitting near small boats.	A man and a woman sitting far away from small boats.	a	b	c	d	e	contradiction
5213	a	b	c	d	e	f	g	h	A man and a woman sitting near small boats.	A man and a woman sitting near little boats.	a	b	c	d	e	entailment
5214	a	b	c	d	e	f	g	h	A man and a woman sitting near small boats.	A man and a woman standing near small boats.	a	b	c	d	e	contradiction
5215	a	b	c	d	e	f	g	h	A group of women all in white shirts and wearing pink wigs are standing near some buildings.	A group of women all in white shirts and wearing pink wigs are standing far away from some buildings.	a	b	c	d	e	contradiction
5216	a	b	c	d	e	f	g	h	A group of women all in white shirts and wearing pink wigs are standing near some buildings.	A group of women all in yellow shirts and wearing pink wigs are standing near some buildings.	a	b	c	d	e	contradiction
5217	a	b	c	d	e	f	g	h	A group of women all in white shirts and wearing pink wigs are standing near some buildings.	A group of women all in white shirts and wearing pink wigs are standing far from some buildings.	a	b	c	d	e	contradiction
5218	a	b	c	d	e	f	g	h	A group of women all in white shirts and wearing pink wigs are standing near some buildings.	A group of women all in black shirts and wearing pink wigs are standing near some buildings.	a	b	c	d	e	contradiction
5219	a	b	c	d	e	f	g	h	A group of women all in white shirts and wearing pink wigs are standing near some buildings.	A group of women all in green shirts and wearing pink wigs are standing near some buildings.	a	b	c	d	e	contradiction
5220	a	b	c	d	e	f	g	h	A little girl in a colorful dress and black boots holds a lollipop and plays near a fence.	A tiny girl in a colorful dress and black boots holds a lollipop and plays near a fence.	a	b	c	d	e	entailment
5221	a	b	c	d	e	f	g	h	A little girl in a colorful dress and black boots holds a lollipop and plays near a fence.	A small girl in a colorful dress and black boots holds a lollipop and plays near a fence.	a	b	c	d	e	entailment
5222	a	b	c	d	e	f	g	h	A little girl in a colorful dress and black boots holds a lollipop and plays near a fence.	A little girl in a colorful dress and black boots holds a lollipop and plays close to a fence.	a	b	c	d	e	entailment
5223	a	b	c	d	e	f	g	h	Two middle-aged white men wearing sunglasses sit in sun, one with green shirt and blue baseball cap the other in a plaid.	Two middle-aged white men wearing sunglasses sit in sun, one with green shirt and red baseball cap the other in a plaid.	a	b	c	d	e	contradiction
5224	a	b	c	d	e	f	g	h	Two middle-aged white men wearing sunglasses sit in sun, one with green shirt and blue baseball cap the other in a plaid.	Two late-aged white men wearing sunglasses sit in sun, one with green shirt and blue baseball cap the other in a plaid.	a	b	c	d	e	contradiction
5225	a	b	c	d	e	f	g	h	Two middle-aged white men wearing sunglasses sit in sun, one with green shirt and blue baseball cap the other in a plaid.	Two middle-aged white men wearing sunglasses sit in moon, one with green shirt and blue baseball cap the other in a plaid.	a	b	c	d	e	contradiction
5226	a	b	c	d	e	f	g	h	Two middle-aged white men wearing sunglasses sit in sun, one with green shirt and blue baseball cap the other in a plaid.	Two middle-aged white men wearing sunglasses sit in sun, one with red shirt and blue baseball cap the other in a plaid.	a	b	c	d	e	contradiction
5227	a	b	c	d	e	f	g	h	a man balanced on very thin line on the sun.	a man balanced on very heavy line on the sun.	a	b	c	d	e	contradiction
5228	a	b	c	d	e	f	g	h	a man balanced on very thin line on the sun.	a man balanced on very thin line on the moon.	a	b	c	d	e	contradiction
5229	a	b	c	d	e	f	g	h	a man balanced on very thin line on the sun.	a man balanced on very wide line on the sun.	a	b	c	d	e	contradiction
5230	a	b	c	d	e	f	g	h	a man balanced on very thin line on the sun.	a man balanced on very deep line on the sun.	a	b	c	d	e	contradiction
5231	a	b	c	d	e	f	g	h	a man balanced on very thin line on the sun.	a man balanced on very thick line on the sun.	a	b	c	d	e	contradiction
5232	a	b	c	d	e	f	g	h	Smiling boy standing near the pool.	Smiling boy standing far away from the pool.	a	b	c	d	e	contradiction
5233	a	b	c	d	e	f	g	h	Smiling boy standing near the pool.	Smiling boy running near the pool.	a	b	c	d	e	contradiction
5234	a	b	c	d	e	f	g	h	Smiling boy standing near the pool.	Smiling girl standing near the pool.	a	b	c	d	e	contradiction
5235	a	b	c	d	e	f	g	h	Smiling boy standing near the pool.	Smiling boy standing far from the pool.	a	b	c	d	e	contradiction
5236	a	b	c	d	e	f	g	h	Smiling boy standing near the pool.	Smiling boy sitting near the pool.	a	b	c	d	e	contradiction
5237	a	b	c	d	e	f	g	h	People are sitting outside near some fish.	People are sitting inside near some fish.	a	b	c	d	e	contradiction
5238	a	b	c	d	e	f	g	h	People are sitting outside near some fish.	People are sitting outside far away from some fish.	a	b	c	d	e	contradiction
5239	a	b	c	d	e	f	g	h	People are sitting outside near some fish.	People are sitting outside close to some fish.	a	b	c	d	e	entailment
5240	a	b	c	d	e	f	g	h	People are sitting outside near some fish.	People are sitting outside far from some fish.	a	b	c	d	e	contradiction
5241	a	b	c	d	e	f	g	h	A couple drinking wine.	A couple drinking tequila.	a	b	c	d	e	contradiction
5242	a	b	c	d	e	f	g	h	A couple drinking wine.	A couple drinking whisky.	a	b	c	d	e	contradiction
5243	a	b	c	d	e	f	g	h	A couple drinking wine.	A couple drinking cider.	a	b	c	d	e	contradiction
5244	a	b	c	d	e	f	g	h	A couple drinking wine.	A couple drinking champagne.	a	b	c	d	e	neutral
5245	a	b	c	d	e	f	g	h	A couple drinking wine.	A couple drinking gin.	a	b	c	d	e	contradiction
5246	a	b	c	d	e	f	g	h	A man in a brown hat is helping a man with no hair up off the ground.	A man in a grey hat is helping a man with no hair up off the ground.	a	b	c	d	e	contradiction
5247	a	b	c	d	e	f	g	h	A man in a brown hat is helping a man with no hair up off the ground.	A man in a pink hat is helping a man with no hair up off the ground.	a	b	c	d	e	contradiction
5248	a	b	c	d	e	f	g	h	A man in a brown hat is helping a man with no hair up off the ground.	A man in a yellow hat is helping a man with no hair up off the ground.	a	b	c	d	e	contradiction
5249	a	b	c	d	e	f	g	h	A man in a brown hat is helping a man with no hair up off the ground.	A man in an orange hat is helping a man with no hair up off the ground.	a	b	c	d	e	contradiction
5250	a	b	c	d	e	f	g	h	A man in a brown hat is helping a man with no hair up off the ground.	A man in a purple hat is helping a man with no hair up off the ground.	a	b	c	d	e	contradiction
5251	a	b	c	d	e	f	g	h	There are people dining at the Chinese restaurant.	There are people dining at the South Korean restaurant.	a	b	c	d	e	contradiction
5252	a	b	c	d	e	f	g	h	There are people dining at the Chinese restaurant.	There are people dining at the North Korean restaurant.	a	b	c	d	e	contradiction
5253	a	b	c	d	e	f	g	h	There are people dining at the Chinese restaurant.	There are people dining at the Japanese restaurant.	a	b	c	d	e	contradiction
5254	a	b	c	d	e	f	g	h	There are people dining at the Chinese restaurant.	There are people dining at the Vietnamese restaurant.	a	b	c	d	e	contradiction
5255	a	b	c	d	e	f	g	h	There are people dining at the Chinese restaurant.	There are people dining at the Thai restaurant.	a	b	c	d	e	contradiction
5256	a	b	c	d	e	f	g	h	The man stands close to the train at the busy train station.	The woman stands close to the train at the busy train station.	a	b	c	d	e	contradiction
5257	a	b	c	d	e	f	g	h	The man stands close to the train at the busy train station.	The man stands far from the train at the busy train station.	a	b	c	d	e	contradiction
5258	a	b	c	d	e	f	g	h	The man stands close to the train at the busy train station.	The man stands near the train at the busy train station.	a	b	c	d	e	entailment
5259	a	b	c	d	e	f	g	h	The man stands close to the train at the busy train station.	The man stands far away from the train at the busy train station.	a	b	c	d	e	contradiction
5260	a	b	c	d	e	f	g	h	A man crosses the street in between a bright orange car and a light yellow taxi cab.	A man crosses the road in between a bright orange car and a light yellow taxi cab.	a	b	c	d	e	entailment
5261	a	b	c	d	e	f	g	h	A man carving a wood sculpture.	A man carving a sand sculpture.	a	b	c	d	e	contradiction
5262	a	b	c	d	e	f	g	h	A man carving a wood sculpture.	A man carving a copper sculpture.	a	b	c	d	e	contradiction
5263	a	b	c	d	e	f	g	h	A man carving a wood sculpture.	A man carving a stone sculpture.	a	b	c	d	e	contradiction
5264	a	b	c	d	e	f	g	h	A man carving a wood sculpture.	A man carving a glass sculpture.	a	b	c	d	e	contradiction
5265	a	b	c	d	e	f	g	h	A man carving a wood sculpture.	A man carving a bronze sculpture.	a	b	c	d	e	contradiction
5266	a	b	c	d	e	f	g	h	Lots of people are walking on the road near several white buildings towards Nationals Park.	Lots of people are walking on the road far from several white buildings towards Nationals Park.	a	b	c	d	e	contradiction
5267	a	b	c	d	e	f	g	h	Lots of people are walking on the road near several white buildings towards Nationals Park.	Lots of people are walking on the street near several white buildings towards Nationals Park.	a	b	c	d	e	entailment
5268	a	b	c	d	e	f	g	h	Lots of people are walking on the road near several white buildings towards Nationals Park.	Lots of people are walking on the road far away from several white buildings towards Nationals Park.	a	b	c	d	e	contradiction
5269	a	b	c	d	e	f	g	h	Lots of people are walking on the road near several white buildings towards Nationals Park.	Lots of people are walking on the road near several black buildings towards Nationals Park.	a	b	c	d	e	contradiction
5270	a	b	c	d	e	f	g	h	Two men on their first date to a concert take a selfie.	Two men on their fourth date to a concert take a selfie.	a	b	c	d	e	contradiction
5271	a	b	c	d	e	f	g	h	Two men on their first date to a concert take a selfie.	Two men on their fifth date to a concert take a selfie.	a	b	c	d	e	contradiction
5272	a	b	c	d	e	f	g	h	Two men on their first date to a concert take a selfie.	Two men on their third date to a concert take a selfie.	a	b	c	d	e	contradiction
5273	a	b	c	d	e	f	g	h	Two men on their first date to a concert take a selfie.	Two men on their seventh date to a concert take a selfie.	a	b	c	d	e	contradiction
5274	a	b	c	d	e	f	g	h	Two men on their first date to a concert take a selfie.	Two men on their second date to a concert take a selfie.	a	b	c	d	e	contradiction
5275	a	b	c	d	e	f	g	h	A lady wearing glasses is playing an easy video game for the first time.	A lady wearing glasses is playing an easy video game for the sixteenth time.	a	b	c	d	e	contradiction
5276	a	b	c	d	e	f	g	h	A lady wearing glasses is playing an easy video game for the first time.	A lady wearing glasses is playing an easy video game for the twentieth time.	a	b	c	d	e	contradiction
5277	a	b	c	d	e	f	g	h	A lady wearing glasses is playing an easy video game for the first time.	A lady wearing glasses is playing an easy video game for the 16th time.	a	b	c	d	e	contradiction
5278	a	b	c	d	e	f	g	h	A lady wearing glasses is playing an easy video game for the first time.	A lady wearing glasses is playing an easy video game for the 8th time.	a	b	c	d	e	contradiction
5279	a	b	c	d	e	f	g	h	A lady wearing glasses is playing an easy video game for the first time.	A lady wearing glasses is playing an easy video game for the 40th time.	a	b	c	d	e	contradiction
5280	a	b	c	d	e	f	g	h	Two women standing in front of a car with a camera crew near them.	Two women standing in front of a car with a camera crew far away from them.	a	b	c	d	e	contradiction
5281	a	b	c	d	e	f	g	h	Two women standing in front of a car with a camera crew near them.	Two women standing in front of a car with a camera crew close to them.	a	b	c	d	e	entailment
5282	a	b	c	d	e	f	g	h	Two women standing in front of a car with a camera crew near them.	Two women standing in front of a car with a camera crew far from them.	a	b	c	d	e	contradiction
5283	a	b	c	d	e	f	g	h	Two women standing in front of a car with a camera crew near them.	Two women running in front of a car with a camera crew near them.	a	b	c	d	e	contradiction
5284	a	b	c	d	e	f	g	h	Two women standing in front of a car with a camera crew near them.	Two women sitting in front of a car with a camera crew near them.	a	b	c	d	e	contradiction
5285	a	b	c	d	e	f	g	h	three people staying out of the sun	eleven people staying out of the sun	a	b	c	d	e	contradiction
5286	a	b	c	d	e	f	g	h	three people staying out of the sun	six people staying out of the sun	a	b	c	d	e	contradiction
5287	a	b	c	d	e	f	g	h	three people staying out of the sun	3 people staying out of the sun	a	b	c	d	e	entailment
5288	a	b	c	d	e	f	g	h	three people staying out of the sun	nine people staying out of the sun	a	b	c	d	e	contradiction
5289	a	b	c	d	e	f	g	h	An upset boy in a red shirt is standing against the brick wall	An upset boy in a purple shirt is standing against the brick wall	a	b	c	d	e	contradiction
5290	a	b	c	d	e	f	g	h	An upset boy in a red shirt is standing against the brick wall	An upset boy in an orange shirt is standing against the brick wall	a	b	c	d	e	contradiction
5291	a	b	c	d	e	f	g	h	An upset boy in a red shirt is standing against the brick wall	An upset boy in a pink shirt is standing against the brick wall	a	b	c	d	e	contradiction
5292	a	b	c	d	e	f	g	h	An upset boy in a red shirt is standing against the brick wall	An upset boy in a silver shirt is standing against the brick wall	a	b	c	d	e	contradiction
5293	a	b	c	d	e	f	g	h	An upset boy in a red shirt is standing against the brick wall	An upset boy in a grey shirt is standing against the brick wall	a	b	c	d	e	contradiction
5294	a	b	c	d	e	f	g	h	child swims for first time	child swims for 10th time	a	b	c	d	e	contradiction
5295	a	b	c	d	e	f	g	h	child swims for first time	child swims for ninth time	a	b	c	d	e	contradiction
5296	a	b	c	d	e	f	g	h	child swims for first time	child swims for twentieth time	a	b	c	d	e	contradiction
5297	a	b	c	d	e	f	g	h	child swims for first time	child swims for 100th time	a	b	c	d	e	contradiction
5298	a	b	c	d	e	f	g	h	child swims for first time	child swims for 20th time	a	b	c	d	e	contradiction
5299	a	b	c	d	e	f	g	h	People drilling through wood	People drilling through bronze	a	b	c	d	e	contradiction
5300	a	b	c	d	e	f	g	h	People drilling through wood	People drilling through plastic	a	b	c	d	e	contradiction
5301	a	b	c	d	e	f	g	h	People drilling through wood	People drilling through copper	a	b	c	d	e	contradiction
5302	a	b	c	d	e	f	g	h	People drilling through wood	People drilling through glass	a	b	c	d	e	contradiction
5303	a	b	c	d	e	f	g	h	People drilling through wood	People drilling through stone	a	b	c	d	e	contradiction
5304	a	b	c	d	e	f	g	h	The motorcycle rider is competing in his first competition.	The motorcycle rider is competing in his seventh competition.	a	b	c	d	e	contradiction
5305	a	b	c	d	e	f	g	h	The motorcycle rider is competing in his first competition.	The motorcycle rider is competing in his fourth competition.	a	b	c	d	e	contradiction
5306	a	b	c	d	e	f	g	h	The motorcycle rider is competing in his first competition.	The motorcycle rider is competing in his sixth competition.	a	b	c	d	e	contradiction
5307	a	b	c	d	e	f	g	h	The motorcycle rider is competing in his first competition.	The motorcycle rider is competing in his fifth competition.	a	b	c	d	e	contradiction
5308	a	b	c	d	e	f	g	h	The motorcycle rider is competing in his first competition.	The motorcycle rider is competing in his second competition.	a	b	c	d	e	contradiction
5309	a	b	c	d	e	f	g	h	A person wearing a red scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	A person wearing a red scarf and an orange jacket is standing in front of a small roadside shop next to a motorcycle and waving.	a	b	c	d	e	contradiction
5310	a	b	c	d	e	f	g	h	A person wearing a red scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	A person wearing an orange scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	a	b	c	d	e	contradiction
5311	a	b	c	d	e	f	g	h	A person wearing a red scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	A person wearing a red scarf and a pink jacket is standing in front of a small roadside shop next to a motorcycle and waving.	a	b	c	d	e	contradiction
5312	a	b	c	d	e	f	g	h	A person wearing a red scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	A person wearing a purple scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	a	b	c	d	e	contradiction
5313	a	b	c	d	e	f	g	h	A person wearing a red scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	A person wearing a yellow scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.	a	b	c	d	e	contradiction
5314	a	b	c	d	e	f	g	h	An Indian girl playing an instrument.	A North Korean girl playing an instrument.	a	b	c	d	e	contradiction
5315	a	b	c	d	e	f	g	h	An Indian girl playing an instrument.	A South Korean girl playing an instrument.	a	b	c	d	e	contradiction
5316	a	b	c	d	e	f	g	h	An Indian girl playing an instrument.	An Indonesian girl playing an instrument.	a	b	c	d	e	contradiction
5317	a	b	c	d	e	f	g	h	An Indian girl playing an instrument.	A Thai girl playing an instrument.	a	b	c	d	e	contradiction
5318	a	b	c	d	e	f	g	h	An Indian girl playing an instrument.	A Vietnamese girl playing an instrument.	a	b	c	d	e	contradiction
5319	a	b	c	d	e	f	g	h	The woman is sneaking food from the kitchen.	The woman is sneaking food from the dining room.	a	b	c	d	e	contradiction
5320	a	b	c	d	e	f	g	h	The woman is sneaking food from the kitchen.	The woman is sneaking food from the living room.	a	b	c	d	e	contradiction
5321	a	b	c	d	e	f	g	h	The woman is sneaking food from the kitchen.	The woman is sneaking food from the courtroom.	a	b	c	d	e	contradiction
5322	a	b	c	d	e	f	g	h	The woman is sneaking food from the kitchen.	The woman is sneaking food from the bathroom.	a	b	c	d	e	contradiction
5323	a	b	c	d	e	f	g	h	The woman is sneaking food from the kitchen.	The woman is sneaking food from the bedroom.	a	b	c	d	e	contradiction
